date,ninsee,no2,o3,pm10
26/04/2018,77198,8,41,20
26/04/2018,77199,22,39,24
26/04/2018,77200,7,41,20
26/04/2018,77201,14,38,22
26/04/2018,77202,6,41,20
26/04/2018,77203,20,40,22
26/04/2018,77204,11,40,22
26/04/2018,77205,21,40,22
26/04/2018,77206,20,39,24
26/04/2018,77207,9,41,22
26/04/2018,77208,11,39,22
26/04/2018,77209,40,38,25
26/04/2018,77210,9,40,20
26/04/2018,77211,13,38,20
26/04/2018,77212,10,40,20
26/04/2018,77214,32,40,20
26/04/2018,77215,33,37,25
26/04/2018,77216,6,41,20
26/04/2018,77217,27,37,24
26/04/2018,77218,11,39,22
26/04/2018,77219,24,38,24
26/04/2018,77220,7,41,20
26/04/2018,77221,39,38,25
26/04/2018,77222,19,37,22
26/04/2018,77223,10,39,20
26/04/2018,77224,21,38,24
26/04/2018,77225,21,39,24
26/04/2018,77226,9,39,19
26/04/2018,77227,11,39,22
26/04/2018,77228,11,39,22
26/04/2018,77229,26,37,24
26/04/2018,77230,8,41,22
26/04/2018,77231,18,40,22
26/04/2018,77232,29,39,24
26/04/2018,77233,25,40,22
26/04/2018,77234,34,39,24
26/04/2018,77235,17,40,22
26/04/2018,77236,11,39,22
26/04/2018,77237,35,38,25
26/04/2018,77238,18,39,24
26/04/2018,77239,14,39,22
26/04/2018,77240,12,39,22
26/04/2018,77241,26,40,19
26/04/2018,77242,11,39,22
26/04/2018,77243,39,39,25
26/04/2018,77244,7,41,20
26/04/2018,77245,10,40,20
26/04/2018,77246,11,39,22
26/04/2018,77247,11,39,22
26/04/2018,77248,31,39,24
26/04/2018,77249,35,37,25
26/04/2018,77250,11,39,22
26/04/2018,77251,25,38,22
26/04/2018,77252,23,37,22
26/04/2018,77253,21,36,22
26/04/2018,77254,25,37,24
26/04/2018,77255,14,37,20
26/04/2018,77256,11,39,22
26/04/2018,77257,16,40,22
26/04/2018,77258,44,38,27
26/04/2018,77259,23,40,17
26/04/2018,77260,11,39,22
26/04/2018,77261,9,41,20
26/04/2018,77262,11,39,22
26/04/2018,77263,11,39,20
26/04/2018,77264,21,38,24
26/04/2018,77265,13,39,22
26/04/2018,77266,10,39,20
26/04/2018,77267,8,41,22
26/04/2018,77268,32,38,25
26/04/2018,77269,17,36,20
26/04/2018,77270,21,39,24
26/04/2018,77271,8,41,22
26/04/2018,77272,11,39,22
26/04/2018,77273,22,40,20
26/04/2018,77274,19,40,22
26/04/2018,77275,11,39,22
26/04/2018,77276,27,39,24
26/04/2018,77277,24,37,24
26/04/2018,77278,15,39,22
26/04/2018,77279,10,40,20
26/04/2018,77280,16,40,22
26/04/2018,77281,17,38,24
26/04/2018,77282,27,40,17
26/04/2018,77283,14,40,22
26/04/2018,77284,24,40,24
26/04/2018,77285,17,36,20
26/04/2018,77286,11,39,20
26/04/2018,77287,11,39,22
26/04/2018,77288,18,36,20
26/04/2018,77289,11,39,22
26/04/2018,77290,13,39,22
26/04/2018,77291,28,40,17
26/04/2018,77292,32,40,20
26/04/2018,77293,10,40,20
26/04/2018,77294,34,40,20
26/04/2018,77295,17,36,20
26/04/2018,77296,24,37,22
26/04/2018,77297,9,41,22
26/04/2018,77298,11,39,20
26/04/2018,77299,7,40,20
26/04/2018,77300,21,39,24
26/04/2018,77301,11,39,22
26/04/2018,77302,6,41,20
26/04/2018,77303,11,38,22
26/04/2018,77304,10,38,22
26/04/2018,77305,9,40,20
26/04/2018,77306,21,36,22
26/04/2018,77307,36,39,25
26/04/2018,77308,26,40,20
26/04/2018,77309,24,40,22
26/04/2018,77310,11,40,22
26/04/2018,77311,10,40,20
26/04/2018,77312,6,41,20
26/04/2018,77313,9,41,20
26/04/2018,77314,11,38,22
26/04/2018,77315,30,39,24
26/04/2018,77316,7,40,20
26/04/2018,77317,16,37,22
26/04/2018,77318,26,38,24
26/04/2018,77319,11,39,22
26/04/2018,77320,19,39,24
26/04/2018,77321,11,40,22
26/04/2018,77322,23,40,17
26/04/2018,77323,24,40,17
26/04/2018,77325,11,39,22
26/04/2018,77326,23,38,20
26/04/2018,77327,13,38,20
26/04/2018,77328,9,40,19
26/04/2018,77329,7,41,20
26/04/2018,77330,25,39,24
26/04/2018,77331,11,39,22
26/04/2018,77332,28,40,20
26/04/2018,77333,6,41,20
26/04/2018,77335,26,40,24
26/04/2018,77336,29,38,25
26/04/2018,77337,43,38,27
26/04/2018,77338,8,40,20
26/04/2018,77339,10,40,19
26/04/2018,77340,6,41,20
26/04/2018,77341,11,39,22
26/04/2018,77342,7,41,20
26/04/2018,77343,15,40,22
26/04/2018,77344,20,40,20
26/04/2018,77345,13,39,22
26/04/2018,77347,11,39,22
26/04/2018,77348,7,41,20
26/04/2018,77349,22,40,19
26/04/2018,77350,36,37,27
26/04/2018,77352,22,37,24
26/04/2018,77353,8,41,20
26/04/2018,77354,10,38,20
26/04/2018,77355,11,39,22
26/04/2018,77356,11,39,22
26/04/2018,77357,15,38,22
26/04/2018,77358,23,40,22
26/04/2018,77359,15,38,19
26/04/2018,77360,19,38,24
26/04/2018,77361,20,39,24
26/04/2018,77363,37,39,22
26/04/2018,77364,25,40,20
26/04/2018,77365,16,38,22
26/04/2018,77366,24,40,22
26/04/2018,77367,16,40,22
26/04/2018,77368,11,39,22
26/04/2018,77369,21,40,22
26/04/2018,77370,8,41,22
26/04/2018,77371,21,38,24
26/04/2018,77372,40,39,25
26/04/2018,77373,39,37,27
26/04/2018,77374,39,38,27
26/04/2018,77376,31,39,24
26/04/2018,77377,29,37,25
26/04/2018,77378,17,38,20
26/04/2018,77379,11,39,22
26/04/2018,77380,17,40,22
26/04/2018,77381,14,38,22
26/04/2018,77382,27,39,24
26/04/2018,77383,12,39,20
26/04/2018,77384,23,37,22
26/04/2018,77385,13,39,22
26/04/2018,77386,6,41,20
26/04/2018,77387,8,41,20
26/04/2018,77388,15,39,22
26/04/2018,77389,15,37,20
26/04/2018,77390,40,38,27
26/04/2018,77391,11,39,22
26/04/2018,77392,22,40,19
26/04/2018,77393,17,38,22
26/04/2018,77394,18,36,20
26/04/2018,77395,8,40,20
26/04/2018,77396,11,39,22
26/04/2018,77397,13,39,22
26/04/2018,77398,11,39,22
26/04/2018,77399,8,41,20
26/04/2018,77400,19,38,24
26/04/2018,77401,13,40,22
26/04/2018,77402,11,39,22
26/04/2018,77403,11,39,22
26/04/2018,77404,11,39,22
26/04/2018,77405,16,39,22
26/04/2018,77406,15,39,22
26/04/2018,77407,21,38,20
26/04/2018,77408,22,39,24
26/04/2018,77409,9,40,20
26/04/2018,77410,20,36,22
26/04/2018,77411,17,39,22
26/04/2018,77412,15,38,19
26/04/2018,77413,29,39,24
26/04/2018,77414,11,39,22
26/04/2018,77415,20,40,24
26/04/2018,77416,13,38,22
26/04/2018,77417,12,39,22
26/04/2018,77418,11,39,22
26/04/2018,77419,7,40,19
26/04/2018,77420,25,40,19
26/04/2018,77421,11,39,22
26/04/2018,77423,11,39,22
26/04/2018,77424,11,39,22
26/04/2018,77425,12,39,19
26/04/2018,77426,16,37,20
26/04/2018,77427,29,40,20
26/04/2018,77428,13,38,20
26/04/2018,77429,13,39,22
26/04/2018,77430,20,40,20
26/04/2018,77431,6,41,20
26/04/2018,77432,13,39,22
26/04/2018,77433,18,38,24
26/04/2018,77434,11,39,22
26/04/2018,77435,16,38,19
26/04/2018,77436,15,39,22
26/04/2018,77437,23,40,22
26/04/2018,77438,41,38,27
26/04/2018,77439,9,40,20
26/04/2018,77440,18,39,22
26/04/2018,77441,10,38,19
26/04/2018,77442,8,39,19
26/04/2018,77443,22,39,24
26/04/2018,77444,11,39,22
26/04/2018,77445,23,37,22
26/04/2018,77446,11,39,22
26/04/2018,77447,20,38,20
26/04/2018,77448,17,39,22
26/04/2018,77449,33,38,25
26/04/2018,77450,29,37,25
26/04/2018,77451,19,39,24
26/04/2018,77452,11,39,20
26/04/2018,77453,15,37,20
26/04/2018,77454,11,39,20
26/04/2018,77455,24,37,24
26/04/2018,77456,11,39,22
26/04/2018,77457,23,37,24
26/04/2018,77458,9,41,22
26/04/2018,77459,11,39,22
26/04/2018,77460,16,40,22
26/04/2018,77461,11,39,20
26/04/2018,77462,29,40,19
26/04/2018,77463,8,40,19
26/04/2018,77464,37,39,24
26/04/2018,77465,8,41,20
26/04/2018,77466,26,38,24
26/04/2018,77467,10,40,20
26/04/2018,77468,43,38,27
26/04/2018,77469,17,38,24
26/04/2018,77470,31,37,25
26/04/2018,77471,10,40,19
26/04/2018,77472,13,39,22
26/04/2018,77473,7,41,20
26/04/2018,77474,30,39,24
26/04/2018,77475,21,40,24
26/04/2018,77476,17,40,22
26/04/2018,77477,7,40,19
26/04/2018,77478,18,40,22
26/04/2018,77479,42,39,27
26/04/2018,77480,9,39,20
26/04/2018,77481,11,39,20
26/04/2018,77482,8,40,20
26/04/2018,77483,20,40,22
26/04/2018,77484,22,39,24
26/04/2018,77485,8,40,19
26/04/2018,77486,16,38,22
26/04/2018,77487,16,37,20
26/04/2018,77489,10,41,20
26/04/2018,77490,14,40,22
26/04/2018,77491,7,40,20
26/04/2018,77492,11,39,22
26/04/2018,77493,19,37,22
26/04/2018,77494,8,40,20
26/04/2018,77495,21,37,20
26/04/2018,77496,12,39,22
26/04/2018,77498,28,39,24
26/04/2018,77500,10,41,20
26/04/2018,77501,7,41,20
26/04/2018,77504,8,41,20
26/04/2018,77505,21,39,24
26/04/2018,77506,7,41,20
26/04/2018,77507,11,39,22
26/04/2018,77508,31,38,25
26/04/2018,77509,11,39,20
26/04/2018,77510,33,38,25
26/04/2018,77511,26,40,17
26/04/2018,77512,11,39,22
26/04/2018,77513,27,39,24
26/04/2018,77514,36,39,20
26/04/2018,77515,27,40,22
26/04/2018,77516,8,40,20
26/04/2018,77517,37,39,24
26/04/2018,77518,16,38,19
26/04/2018,77519,11,39,22
26/04/2018,77520,6,41,20
26/04/2018,77521,28,38,24
26/04/2018,77522,11,39,22
26/04/2018,77523,10,39,22
26/04/2018,77524,11,40,20
26/04/2018,77525,27,40,20
26/04/2018,77526,15,40,22
26/04/2018,77527,16,38,22
26/04/2018,77528,19,36,20
26/04/2018,77529,27,38,24
26/04/2018,77530,11,39,22
26/04/2018,77531,9,41,20
26/04/2018,77532,11,39,22
26/04/2018,77533,8,39,19
26/04/2018,77534,21,37,22
26/04/2018,78003,10,39,20
26/04/2018,78005,23,39,24
26/04/2018,78006,11,38,19
26/04/2018,78007,17,38,24
26/04/2018,78009,10,39,20
26/04/2018,78010,19,38,22
26/04/2018,78013,17,38,20
26/04/2018,78015,18,38,24
26/04/2018,78020,19,38,20
26/04/2018,78029,19,38,22
26/04/2018,78030,10,38,19
26/04/2018,78031,21,38,20
26/04/2018,78033,19,38,22
26/04/2018,78034,15,38,20
26/04/2018,78036,15,38,20
26/04/2018,78043,16,37,24
26/04/2018,78048,14,38,19
26/04/2018,78049,19,38,22
26/04/2018,78050,12,38,19
26/04/2018,78053,14,38,19
26/04/2018,78057,18,38,20
26/04/2018,78062,17,38,22
26/04/2018,78068,15,38,20
26/04/2018,78070,19,38,20
26/04/2018,78071,10,38,20
26/04/2018,78072,19,38,20
26/04/2018,78073,14,37,24
26/04/2018,78076,14,38,20
26/04/2018,78077,11,38,19
26/04/2018,78082,18,38,20
26/04/2018,78084,14,38,20
26/04/2018,78087,11,39,19
26/04/2018,78089,18,38,20
26/04/2018,78090,19,38,22
26/04/2018,78092,19,37,25
26/04/2018,78096,12,38,19
26/04/2018,78104,21,38,20
26/04/2018,78107,17,38,20
26/04/2018,78108,11,38,19
26/04/2018,78113,20,38,22
26/04/2018,78117,16,37,24
26/04/2018,78118,22,38,20
26/04/2018,78120,10,39,19
26/04/2018,78123,18,38,24
26/04/2018,78124,24,38,25
26/04/2018,78125,10,38,19
26/04/2018,78126,18,37,25
26/04/2018,78128,10,38,19
26/04/2018,78133,17,38,24
26/04/2018,78138,18,38,24
26/04/2018,78140,19,38,22
26/04/2018,78143,13,39,22
26/04/2018,78146,21,38,25
26/04/2018,78147,15,38,20
26/04/2018,78152,15,37,22
26/04/2018,78158,17,36,25
26/04/2018,78160,11,39,20
26/04/2018,78162,10,39,20
26/04/2018,78163,15,38,20
26/04/2018,78164,9,38,19
26/04/2018,78165,14,37,22
26/04/2018,78168,12,38,20
26/04/2018,78171,12,38,19
26/04/2018,78172,19,39,24
26/04/2018,78185,17,38,20
26/04/2018,78188,15,38,20
26/04/2018,78189,17,38,22
26/04/2018,78190,19,37,25
26/04/2018,78192,18,38,20
26/04/2018,78193,11,38,20
26/04/2018,78194,12,38,19
26/04/2018,78196,16,38,22
26/04/2018,78202,20,38,22
26/04/2018,78206,19,38,22
26/04/2018,78208,13,38,22
26/04/2018,78209,10,38,19
26/04/2018,78217,20,38,22
26/04/2018,78220,11,38,19
26/04/2018,78224,16,37,24
26/04/2018,78227,19,38,22
26/04/2018,78230,19,38,22
26/04/2018,78231,20,38,20
26/04/2018,78233,17,38,24
26/04/2018,78234,19,38,20
26/04/2018,78236,16,38,20
26/04/2018,78237,15,38,20
26/04/2018,78238,19,38,22
26/04/2018,78239,22,38,20
26/04/2018,78242,15,37,24
26/04/2018,78245,20,38,20
26/04/2018,78246,22,38,22
26/04/2018,78251,17,37,24
26/04/2018,78255,19,38,20
26/04/2018,78261,19,38,22
26/04/2018,78262,12,38,19
26/04/2018,78263,13,38,19
26/04/2018,78264,12,38,19
26/04/2018,78265,14,38,20
26/04/2018,78267,20,38,22
26/04/2018,78269,9,37,19
26/04/2018,78276,17,38,20
26/04/2018,78278,16,38,20
26/04/2018,78281,19,38,20
26/04/2018,78283,11,38,19
26/04/2018,78285,14,38,19
26/04/2018,78289,13,38,19
26/04/2018,78290,21,38,20
26/04/2018,78291,21,38,20
26/04/2018,78296,21,38,22
26/04/2018,78297,14,38,24
26/04/2018,78299,19,38,22
26/04/2018,78300,18,38,20
26/04/2018,78302,11,38,19
26/04/2018,78305,18,38,22
26/04/2018,78307,10,38,19
26/04/2018,78310,13,38,19
26/04/2018,78311,25,38,25
26/04/2018,78314,21,38,22
26/04/2018,78317,19,38,22
26/04/2018,78320,16,38,20
26/04/2018,78321,14,38,20
26/04/2018,78322,18,38,25
26/04/2018,78324,20,38,20
26/04/2018,78325,18,38,20
26/04/2018,78327,19,38,22
26/04/2018,78329,19,38,22
26/04/2018,78334,11,38,20
26/04/2018,78335,22,38,22
26/04/2018,78337,17,38,20
26/04/2018,78343,16,38,24
26/04/2018,78344,16,38,20
26/04/2018,78346,17,38,20
26/04/2018,78349,11,39,19
26/04/2018,78350,18,37,25
26/04/2018,78354,22,38,20
26/04/2018,78356,13,38,22
26/04/2018,78358,23,38,24
26/04/2018,78361,23,38,20
26/04/2018,78362,22,38,20
26/04/2018,78364,16,38,20
26/04/2018,78366,13,38,20
26/04/2018,78367,17,37,24
26/04/2018,78368,18,38,22
26/04/2018,78372,17,37,25
26/04/2018,78380,19,38,22
26/04/2018,78381,13,38,19
26/04/2018,78382,18,39,24
26/04/2018,78383,13,38,20
26/04/2018,78384,18,38,24
26/04/2018,78385,18,38,20
26/04/2018,78389,13,38,20
26/04/2018,78391,19,38,20
26/04/2018,78396,21,38,25
26/04/2018,78397,12,38,20
26/04/2018,78398,11,38,19
26/04/2018,78401,19,38,22
26/04/2018,78402,20,38,22
26/04/2018,78403,19,38,22
26/04/2018,78404,13,38,19
26/04/2018,78406,12,38,22
26/04/2018,78407,10,38,19
26/04/2018,78410,19,38,20
26/04/2018,78413,15,38,20
26/04/2018,78415,17,38,22
26/04/2018,78416,19,38,22
26/04/2018,78417,18,38,20
26/04/2018,78418,22,38,25
26/04/2018,78420,11,38,19
26/04/2018,78423,13,38,22
26/04/2018,78431,19,38,22
26/04/2018,78437,19,38,20
26/04/2018,78439,17,38,20
26/04/2018,78440,19,38,22
26/04/2018,78442,14,38,20
26/04/2018,78443,14,38,20
26/04/2018,78444,17,38,20
26/04/2018,78451,19,38,22
26/04/2018,78455,15,37,24
26/04/2018,78460,19,38,22
26/04/2018,78464,9,38,19
26/04/2018,78465,16,38,20
26/04/2018,78466,18,38,24
26/04/2018,78470,10,38,19
26/04/2018,78472,10,38,20
26/04/2018,78474,16,38,20
26/04/2018,78475,16,38,20
26/04/2018,78478,10,39,20
26/04/2018,78481,19,38,25
26/04/2018,78484,20,38,20
26/04/2018,78486,10,38,19
26/04/2018,78490,15,38,22
26/04/2018,78497,10,38,19
26/04/2018,78498,19,38,24
26/04/2018,78499,10,39,19
26/04/2018,78501,21,38,22
26/04/2018,78502,18,37,25
26/04/2018,78503,15,38,20
26/04/2018,78505,16,38,20
26/04/2018,78506,10,38,20
26/04/2018,78513,13,38,19
26/04/2018,78516,10,38,19
26/04/2018,78517,9,37,19
26/04/2018,78518,15,37,24
26/04/2018,78520,15,38,19
26/04/2018,78522,10,39,19
26/04/2018,78524,16,36,25
26/04/2018,78528,19,38,20
26/04/2018,78530,19,38,20
26/04/2018,78531,21,38,20
26/04/2018,78536,20,38,22
26/04/2018,78537,10,39,19
26/04/2018,78545,15,37,24
26/04/2018,78548,11,38,20
26/04/2018,78550,15,38,20
26/04/2018,78551,22,38,25
26/04/2018,78557,10,38,19
26/04/2018,78558,17,38,20
26/04/2018,78559,15,38,20
26/04/2018,78561,11,38,20
26/04/2018,78562,11,38,19
26/04/2018,78564,10,39,20
26/04/2018,78565,17,38,20
26/04/2018,78567,21,38,20
26/04/2018,78569,10,39,19
26/04/2018,78571,16,37,24
26/04/2018,78575,13,39,22
26/04/2018,78576,12,38,20
26/04/2018,78586,25,38,25
26/04/2018,78588,15,38,20
26/04/2018,78590,10,38,19
26/04/2018,78591,18,38,20
26/04/2018,78597,21,38,20
26/04/2018,78601,9,39,19
26/04/2018,78605,15,38,19
26/04/2018,78606,11,38,19
26/04/2018,78608,18,38,20
26/04/2018,78609,19,38,22
26/04/2018,78615,16,38,22
26/04/2018,78616,16,38,20
26/04/2018,78618,15,38,20
26/04/2018,78620,14,38,24
26/04/2018,78621,13,38,22
26/04/2018,78623,13,38,20
26/04/2018,78624,18,38,24
26/04/2018,78638,19,38,22
26/04/2018,78640,20,38,25
26/04/2018,78642,19,38,22
26/04/2018,78643,19,38,24
26/04/2018,78644,12,38,20
26/04/2018,78646,17,37,25
26/04/2018,78647,21,38,20
26/04/2018,78650,20,38,25
26/04/2018,78653,14,38,20
26/04/2018,78655,9,38,17
26/04/2018,78668,17,38,20
26/04/2018,78672,18,38,24
26/04/2018,78674,15,37,24
26/04/2018,78677,19,38,20
26/04/2018,78681,15,38,20
26/04/2018,78683,15,38,20
26/04/2018,78686,18,36,25
26/04/2018,78688,12,38,22
26/04/2018,91001,11,39,17
26/04/2018,91016,10,39,20
26/04/2018,91017,11,40,19
26/04/2018,91021,17,40,20
26/04/2018,91022,10,39,19
26/04/2018,91027,27,39,25
26/04/2018,91035,10,38,19
26/04/2018,91037,19,38,19
26/04/2018,91038,14,40,17
26/04/2018,91041,17,40,19
26/04/2018,91044,21,40,24
26/04/2018,91045,19,39,19
26/04/2018,91047,16,40,19
26/04/2018,91064,20,38,25
26/04/2018,91067,10,40,17
26/04/2018,91069,10,40,19
26/04/2018,91075,11,40,17
26/04/2018,91079,12,40,17
26/04/2018,91080,15,40,17
26/04/2018,91081,12,39,19
26/04/2018,91085,15,40,19
26/04/2018,91086,26,39,22
26/04/2018,91093,11,39,20
26/04/2018,91095,16,40,19
26/04/2018,91097,26,38,24
26/04/2018,91098,11,39,19
26/04/2018,91099,14,40,17
26/04/2018,91100,14,40,17
26/04/2018,91103,22,40,20
26/04/2018,91105,14,40,19
26/04/2018,91106,14,40,19
26/04/2018,91109,13,40,19
26/04/2018,91111,13,40,20
26/04/2018,91112,10,40,17
26/04/2018,91114,26,38,25
26/04/2018,91115,16,40,20
26/04/2018,91121,11,40,19
26/04/2018,91122,15,40,22
26/04/2018,91129,16,40,19
26/04/2018,91130,11,39,19
26/04/2018,91131,10,39,19
26/04/2018,91132,14,40,19
26/04/2018,91135,18,39,19
26/04/2018,91136,22,40,24
26/04/2018,91137,11,40,17
26/04/2018,91145,10,38,20
26/04/2018,91148,13,40,19
26/04/2018,91156,17,40,19
26/04/2018,91159,20,39,19
26/04/2018,91161,25,40,25
26/04/2018,91174,27,38,22
26/04/2018,91175,10,39,19
26/04/2018,91179,23,38,20
26/04/2018,91180,14,39,19
26/04/2018,91182,28,39,22
26/04/2018,91184,13,40,17
26/04/2018,91186,13,40,20
26/04/2018,91191,27,38,25
26/04/2018,91195,15,39,19
26/04/2018,91198,15,40,17
26/04/2018,91200,11,39,19
26/04/2018,91201,26,39,25
26/04/2018,91204,24,39,20
26/04/2018,91207,16,40,20
26/04/2018,91215,26,38,24
26/04/2018,91216,23,40,24
26/04/2018,91222,10,39,19
26/04/2018,91223,12,40,19
26/04/2018,91225,27,38,24
26/04/2018,91226,14,40,19
26/04/2018,91228,29,39,22
26/04/2018,91232,16,40,19
26/04/2018,91235,25,39,22
26/04/2018,91240,11,39,17
26/04/2018,91243,15,40,20
26/04/2018,91244,20,39,19
26/04/2018,91247,11,39,19
26/04/2018,91248,12,40,17
26/04/2018,91249,12,40,20
26/04/2018,91272,15,40,22
26/04/2018,91273,11,40,17
26/04/2018,91274,13,40,20
26/04/2018,91275,13,40,22
26/04/2018,91284,11,39,19
26/04/2018,91286,26,39,24
26/04/2018,91292,17,40,19
26/04/2018,91293,15,40,19
26/04/2018,91294,10,39,19
26/04/2018,91312,20,39,25
26/04/2018,91315,18,40,19
26/04/2018,91318,15,40,19
26/04/2018,91319,14,40,20
26/04/2018,91326,25,39,25
26/04/2018,91330,16,40,19
26/04/2018,91332,21,40,20
26/04/2018,91333,19,40,20
26/04/2018,91338,12,40,20
26/04/2018,91339,19,40,22
26/04/2018,91340,27,39,22
26/04/2018,91345,23,40,24
26/04/2018,91347,21,40,22
26/04/2018,91359,13,40,17
26/04/2018,91363,18,40,22
26/04/2018,91374,11,39,17
26/04/2018,91376,19,40,19
26/04/2018,91377,25,40,25
26/04/2018,91378,14,40,19
26/04/2018,91386,23,39,20
26/04/2018,91390,10,39,19
26/04/2018,91393,10,39,19
26/04/2018,91399,11,40,17
26/04/2018,91405,12,40,19
26/04/2018,91408,14,40,19
26/04/2018,91411,11,40,20
26/04/2018,91412,16,39,19
26/04/2018,91414,10,39,19
26/04/2018,91421,25,38,25
26/04/2018,91425,20,40,22
26/04/2018,91432,26,40,25
26/04/2018,91433,14,40,17
26/04/2018,91434,24,40,24
26/04/2018,91435,23,38,20
26/04/2018,91441,17,38,19
26/04/2018,91457,18,40,20
26/04/2018,91458,19,40,22
26/04/2018,91461,17,40,20
26/04/2018,91463,10,39,19
26/04/2018,91468,23,38,20
26/04/2018,91469,12,39,17
26/04/2018,91471,17,40,24
26/04/2018,91473,14,40,17
26/04/2018,91477,21,40,24
26/04/2018,91479,30,40,27
26/04/2018,91482,10,39,19
26/04/2018,91494,23,40,20
26/04/2018,91495,10,39,19
26/04/2018,91507,10,40,17
26/04/2018,91508,13,40,17
26/04/2018,91511,10,39,20
26/04/2018,91514,25,38,24
26/04/2018,91519,10,39,19
26/04/2018,91521,27,39,24
26/04/2018,91525,12,39,19
26/04/2018,91526,11,40,17
26/04/2018,91533,11,39,19
26/04/2018,91534,17,39,24
26/04/2018,91538,14,39,22
26/04/2018,91540,13,40,19
26/04/2018,91544,11,39,19
26/04/2018,91546,11,39,19
26/04/2018,91547,10,39,20
26/04/2018,91549,24,40,22
26/04/2018,91552,19,40,20
26/04/2018,91553,27,38,22
26/04/2018,91556,11,39,19
26/04/2018,91560,15,40,22
26/04/2018,91568,13,40,19
26/04/2018,91570,22,40,22
26/04/2018,91573,25,38,22
26/04/2018,91577,24,38,20
26/04/2018,91578,14,40,19
26/04/2018,91579,19,40,19
26/04/2018,91581,15,40,19
26/04/2018,91587,22,40,24
26/04/2018,91589,25,40,24
26/04/2018,91593,12,39,19
26/04/2018,91599,16,39,19
26/04/2018,91600,27,39,24
26/04/2018,91602,13,40,19
26/04/2018,91613,10,39,20
26/04/2018,91617,26,38,24
26/04/2018,91619,15,40,19
26/04/2018,91629,13,40,17
26/04/2018,91630,12,40,19
26/04/2018,91631,26,38,24
26/04/2018,91634,12,40,20
26/04/2018,91635,19,39,24
26/04/2018,91639,14,40,17
26/04/2018,91645,23,39,25
26/04/2018,91648,25,40,20
26/04/2018,91649,21,40,19
26/04/2018,91654,15,40,19
26/04/2018,91657,27,39,25
26/04/2018,91659,25,39,20
26/04/2018,91661,21,40,24
26/04/2018,91662,13,39,19
26/04/2018,91665,20,40,22
26/04/2018,91666,18,40,22
26/04/2018,91667,23,40,22
26/04/2018,91671,14,40,17
26/04/2018,91679,14,39,22
26/04/2018,91685,21,40,22
26/04/2018,91687,25,39,24
26/04/2018,91689,29,40,25
26/04/2018,91691,27,38,25
26/04/2018,91692,16,40,22
26/04/2018,92002,28,39,27
26/04/2018,92004,34,38,25
26/04/2018,92007,32,38,27
26/04/2018,92009,32,38,24
26/04/2018,92012,22,37,27
26/04/2018,92014,31,38,27
26/04/2018,92019,25,39,25
26/04/2018,92020,26,38,27
26/04/2018,92022,19,37,25
26/04/2018,92023,23,38,27
26/04/2018,92024,33,38,24
26/04/2018,92025,31,38,25
26/04/2018,92026,33,38,27
26/04/2018,92032,27,38,27
26/04/2018,92033,20,37,27
26/04/2018,92035,31,38,27
26/04/2018,92036,33,39,22
26/04/2018,92040,22,37,27
26/04/2018,92044,36,38,25
26/04/2018,92046,26,37,27
26/04/2018,92047,18,36,25
