Code du Département;Date;Nb actuellement hospitalisés;Nb actuellement en soins intensifs;Total retour à domicile;Total Décès;Code région;Code ISO 3166 de la zone;Nom région;Nom département;Sexe;geo_point_2d;HospConv;SSR_USLD;autres;Nb Quotidien Admis Hospitalisation;Nb Quotidien Admis Réanimation;Nb Quotidien Décès;Nb Quotidien Retour à Domicile
29;2020-05-13;26;4;85;25;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;;;;;;;
35;2020-05-16;82;5;373;81;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;9;0;2;8
35;2020-05-18;45;4;215;42;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;;;;;;;
22;2022-05-29;49;1;3589;437;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;34.0;7.0;7.0;0;0;0;0
35;2020-05-24;94;5;383;82;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;1;0;0;0
56;2020-05-24;39;8;198;53;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;;;;;;;
29;2020-05-25;28;2;160;42;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;;;;0;0;0;0
56;2022-05-30;96;6;4593;692;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;61.0;28.0;1.0;6;1;0;5
22;2021-11-01;19;2;752;112;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;12.0;4.0;1.0;;;;
56;2022-06-11;50;3;2265;389;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;33.0;14.0;0.0;;;;
22;2021-11-10;32;3;1462;265;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;23.0;3.0;3.0;0;0;0;3
29;2022-06-13;69;4;2194;356;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;43.0;21.0;1.0;;;;
35;2021-11-21;131;14;4133;772;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;70.0;46.0;1.0;6;0;0;7
29;2022-04-15;199;14;1677;310;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;103.0;67.0;15.0;;;;
22;2021-11-28;18;2;775;113;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;10.0;4.0;2.0;;;;
56;2022-04-17;218;12;4089;644;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;154.0;50.0;2.0;1;0;1;1
29;2022-04-19;440;25;3469;526;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;235.0;150.0;30.0;87;10;3;24
35;2021-11-29;154;20;4190;779;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;84.0;49.0;1.0;28;3;0;11
56;2021-11-30;29;4;1224;200;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;16.0;8.0;1.0;;;;
56;2022-04-19;231;12;4117;649;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;168.0;49.0;2.0;33;1;4;21
35;2022-04-22;452;32;7210;1059;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;301.0;113.0;6.0;25;5;1;33
22;2021-11-05;22;2;686;151;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;18.0;0.0;2.0;;;;
29;2021-11-05;18;1;640;106;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;10.0;7.0;0.0;;;;
29;2022-04-23;201;14;1766;320;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;98.0;75.0;14.0;;;;
56;2021-11-06;24;6;1204;265;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;13.0;5.0;0.0;;;;
35;2022-04-24;227;6;3667;461;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;140.0;75.0;6.0;;;;
29;2021-11-07;21;1;640;106;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;13.0;7.0;0.0;;;;
35;2022-04-25;223;6;3668;463;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;136.0;75.0;6.0;;;;
56;2021-11-08;17;1;1197;196;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;12.0;3.0;1.0;;;;
22;2022-04-29;93;2;1710;196;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;57.0;29.0;5.0;;;;
56;2021-11-12;60;7;2423;463;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;42.0;10.0;1.0;1;0;0;1
35;2021-11-13;121;11;4086;767;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;64.0;45.0;1.0;2;0;0;3
35;2022-05-01;176;7;3729;469;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;112.0;56.0;1.0;;;;
56;2022-05-01;174;7;4341;665;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;138.0;28.0;1.0;0;0;0;0
22;2022-05-08;64;1;1771;203;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;48.0;10.0;5.0;;;;
29;2021-11-29;29;2;655;108;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;19.0;7.0;1.0;;;;
56;2022-07-25;84;4;2491;412;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;71.0;9.0;0.0;;;;
29;2022-07-26;142;4;2560;253;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;99.0;36.0;3.0;;;;
56;2022-07-27;148;7;5166;741;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;116.0;24.0;1.0;20;0;4;21
29;2021-10-04;44;4;1320;291;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;19.0;19.0;2.0;0;0;0;0
29;2022-08-01;136;3;2600;256;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;91.0;40.0;2.0;;;;
22;2021-10-11;13;0;741;112;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;6.0;6.0;1.0;;;;
22;2022-08-07;49;1;2129;222;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;38.0;4.0;6.0;;;;
35;2021-10-17;136;5;3964;752;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;82.0;48.0;1.0;0;0;0;0
56;2021-10-19;69;3;2331;458;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;26.0;8.0;32.0;1;0;0;1
22;2021-10-20;16;3;673;151;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;11.0;0.0;2.0;;;;
29;2021-10-20;29;2;685;186;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;11.0;14.0;2.0;;;;
22;2021-10-22;29;5;1432;264;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;17.0;4.0;3.0;2;0;0;3
35;2022-07-20;140;10;4142;650;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;115.0;14.0;1.0;;;;
56;2021-10-23;16;2;1195;265;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;10.0;4.0;0.0;;;;
22;2021-10-24;15;3;677;151;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;10.0;0.0;2.0;;;;
29;2021-10-27;16;1;640;104;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;9.0;6.0;0.0;;;;
22;2021-06-22;12;3;588;140;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;3.0;4.0;2.0;;;;
22;2021-06-23;24;3;1249;246;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;10.0;7.0;4.0;1;0;0;2
29;2021-06-23;38;8;570;169;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;14.0;14.0;2.0;;;;
35;2022-08-04;244;16;8674;1169;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;192.0;33.0;3.0;14;2;1;29
56;2022-08-04;66;2;2542;420;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;56.0;8.0;0.0;;;;
35;2021-06-23;87;10;1769;391;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;46.0;31.0;0.0;;;;
29;2021-06-24;57;5;1120;264;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;26.0;24.0;2.0;2;0;2;1
56;2021-06-30;41;2;1001;179;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;12.0;13.0;14.0;;;;
29;2022-05-04;121;6;1975;219;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;85.0;28.0;2.0;;;;
22;2021-07-03;9;2;593;141;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;2.0;3.0;2.0;;;;
29;2022-05-10;125;8;1986;341;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;82.0;29.0;6.0;;;;
56;2021-07-07;43;4;1049;251;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;13.0;9.0;17.0;;;;
22;2022-06-01;56;2;3610;439;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;41.0;6.0;7.0;5;1;0;6
35;2022-06-04;93;4;3972;480;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;63.0;24.0;2.0;;;;
22;2021-07-11;9;0;661;106;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;4.0;4.0;1.0;;;;
22;2022-06-05;18;1;1902;210;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;13.0;2.0;2.0;;;;
29;2022-06-06;164;9;4380;588;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;91.0;61.0;3.0;0;0;0;0
29;2021-07-13;47;6;1143;265;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;20.0;19.0;2.0;0;0;0;1
22;2021-07-14;19;1;1259;248;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;7.0;8.0;3.0;0;0;0;0
35;2021-07-14;137;7;3579;715;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;74.0;55.0;1.0;0;0;0;0
56;2021-07-14;41;3;1052;252;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;11.0;10.0;17.0;;;;
29;2022-06-14;159;7;4465;593;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;94.0;55.0;3.0;18;1;0;16
22;2021-07-15;9;0;661;106;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;4.0;4.0;1.0;;;;
56;2021-07-15;42;3;1052;252;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;12.0;10.0;17.0;;;;
22;2021-07-16;19;1;1260;248;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;7.0;8.0;3.0;0;0;0;1
56;2022-05-12;66;6;2181;380;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;48.0;12.0;0.0;;;;
56;2022-08-14;48;1;2688;324;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;34.0;12.0;1.0;;;;
22;2021-10-07;9;3;668;151;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;4.0;0.0;2.0;;;;
29;2021-10-13;15;0;638;104;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;10.0;5.0;0.0;;;;
22;2021-04-17;64;12;457;112;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;41.0;9.0;2.0;;;;
56;2021-04-17;110;12;804;150;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;69.0;20.0;9.0;;;;
22;2021-10-25;15;2;750;112;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;8.0;4.0;1.0;;;;
29;2021-10-25;39;4;1346;294;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;14.0;19.0;2.0;2;1;0;1
29;2021-08-25;70;10;1231;275;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;39.0;19.0;2.0;1;0;0;5
22;2021-04-19;64;4;517;91;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;46.0;13.0;1.0;;;;
35;2021-08-29;157;12;3770;731;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;101.0;43.0;1.0;1;0;0;4
22;2021-04-24;67;12;480;122;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;42.0;11.0;2.0;;;;
56;2021-09-01;46;3;1088;187;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;26.0;3.0;14.0;;;;
22;2021-04-26;65;5;540;95;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;46.0;13.0;1.0;;;;
29;2021-04-28;62;23;502;150;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;22.0;15.0;2.0;;;;
29;2021-09-06;25;3;604;98;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;12.0;10.0;0.0;;;;
56;2021-09-06;58;10;1122;260;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;25.0;6.0;17.0;;;;
35;2021-04-29;195;11;1472;289;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;111.0;64.0;9.0;;;;
22;2021-05-01;56;9;512;126;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;33.0;12.0;2.0;;;;
22;2021-09-11;19;3;653;149;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;14.0;0.0;2.0;;;;
35;2021-08-25;85;5;1835;322;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;52.0;27.0;1.0;;;;
29;2021-07-26;29;4;594;171;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;9.0;14.0;2.0;;;;
29;2021-07-27;28;4;597;171;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;9.0;13.0;2.0;;;;
56;2021-07-27;76;8;2097;434;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;28.0;9.0;31.0;4;0;0;1
35;2021-07-29;75;3;1768;318;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;37.0;34.0;1.0;;;;
35;2021-08-07;73;6;1828;395;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;50.0;17.0;0.0;;;;
56;2021-08-07;37;2;1039;181;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;17.0;4.0;14.0;;;;
35;2021-08-09;147;11;3645;719;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;90.0;45.0;1.0;5;1;1;5
29;2021-08-12;14;0;572;93;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;8.0;6.0;0.0;;;;
35;2021-09-08;76;10;1924;407;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;49.0;17.0;0.0;;;;
29;2021-09-13;57;8;1281;285;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;25.0;22.0;2.0;2;0;1;1
35;2021-09-13;75;3;1898;329;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;42.0;29.0;1.0;;;;
56;2021-09-16;48;6;1135;262;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;20.0;5.0;17.0;;;;
29;2021-08-24;29;3;583;96;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;19.0;7.0;0.0;;;;
56;2021-07-18;41;3;1053;252;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;11.0;10.0;17.0;;;;
35;2021-04-04;373;50;2591;582;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;189.0;127.0;7.0;21;5;5;17
22;2021-04-05;69;3;454;79;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;56.0;10.0;0.0;;;;
29;2021-06-20;37;5;567;169;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;17.0;13.0;2.0;;;;
35;2021-06-20;89;12;1766;389;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;45.0;32.0;0.0;;;;
56;2021-06-24;52;4;1037;250;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;16.0;15.0;17.0;;;;
22;2021-06-12;13;2;585;140;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;4.0;5.0;2.0;;;;
56;2021-06-12;109;9;2030;427;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;41.0;28.0;31.0;0;0;0;1
29;2021-06-13;65;7;1100;260;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;29.0;27.0;2.0;1;0;1;2
35;2021-06-13;105;9;1716;312;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;48.0;47.0;1.0;;;;
56;2020-10-24;86;5;551;107;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;;;;19;1;2;12
29;2021-07-30;13;0;561;92;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;6.0;7.0;0.0;;;;
56;2021-07-30;42;5;1062;253;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;17.0;3.0;17.0;;;;
22;2021-08-01;9;1;603;141;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;5.0;1.0;2.0;;;;
56;2021-07-09;42;4;1050;251;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;12.0;9.0;17.0;;;;
22;2021-08-02;9;1;604;141;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;5.0;1.0;2.0;;;;
29;2021-08-03;49;4;1174;267;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;20.0;22.0;3.0;3;0;1;3
35;2021-08-11;78;7;1837;398;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;54.0;17.0;0.0;;;;
56;2021-07-14;75;5;2075;433;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;21.0;18.0;31.0;1;1;0;2
22;2021-08-21;51;4;1299;248;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;39.0;5.0;3.0;1;0;0;0
29;2021-08-21;39;8;629;174;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;17.0;12.0;2.0;;;;
29;2021-03-14;33;3;376;74;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;13.0;17.0;0.0;;;;
29;2021-09-21;22;1;621;103;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;13.0;8.0;0.0;;;;
56;2021-03-17;73;7;697;135;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;41.0;16.0;9.0;;;;
56;2021-10-25;16;2;1195;265;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;10.0;4.0;0.0;;;;
35;2021-03-21;158;23;1194;293;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;87.0;45.0;3.0;;;;
29;2021-08-23;47;11;630;174;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;22.0;12.0;2.0;;;;
29;2021-03-22;34;5;385;76;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;16.0;13.0;0.0;;;;
56;2021-10-26;18;1;1195;265;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;12.0;5.0;0.0;;;;
29;2021-10-27;43;5;1346;294;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;17.0;19.0;2.0;2;2;0;0
29;2021-10-27;27;4;691;187;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;8.0;13.0;2.0;;;;
56;2021-09-25;46;9;1147;262;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;14.0;6.0;17.0;;;;
22;2021-09-26;24;2;1402;264;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;8.0;11.0;3.0;0;0;0;0
22;2021-09-26;16;0;732;112;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;5.0;10.0;1.0;;;;
35;2021-09-26;69;5;1924;333;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;32.0;30.0;2.0;;;;
22;2021-03-26;49;9;369;98;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;33.0;5.0;2.0;;;;
35;2022-12-31;153;19;5071;731;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;121.0;11.0;2.0;;;;
22;2021-03-28;111;15;797;172;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;76.0;18.0;2.0;5;0;0;1
29;2023-01-01;149;12;3556;455;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;108.0;26.0;3.0;;;;
35;2021-03-28;177;16;1209;262;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;94.0;62.0;5.0;;;;
56;2023-01-01;65;3;3027;459;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;55.0;7.0;0.0;;;;
22;2023-01-02;49;0;2743;250;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;45.0;3.0;1.0;;;;
22;2021-03-29;55;7;373;99;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;40.0;6.0;2.0;;;;
35;2021-04-02;383;54;2555;577;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;207.0;115.0;7.0;19;5;0;12
29;2023-01-06;121;9;3646;462;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;85.0;25.0;2.0;;;;
22;2023-01-07;40;3;2466;290;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;36.0;1.0;0.0;;;;
56;2023-01-07;79;0;3210;363;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;66.0;12.0;1.0;;;;
29;2021-01-07;49;5;280;86;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;;;;;;;
29;2021-01-08;48;5;281;87;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;;;;;;;
35;2023-01-09;267;20;10523;1328;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;202.0;37.0;8.0;17;3;3;14
35;2021-01-13;112;15;767;161;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;;;;;;;
22;2021-01-14;26;1;314;48;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
22;2021-01-15;26;1;315;48;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
29;2021-01-15;55;5;295;90;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;;;;;;;
29;2023-01-15;121;6;3699;319;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;71.0;42.0;2.0;;;;
35;2021-01-16;287;22;1469;317;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;10;4;0;3
56;2021-01-16;72;6;491;90;53;FRA;Bretagne;Morbihan;Femme;47.8441455862, -2.8088066223;;;;;;;
35;2021-01-29;187;7;761;176;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;;;;;;;
35;2021-02-02;382;23;1655;388;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;;;;38;1;6;16
22;2021-02-05;16;0;340;54;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
29;2021-02-05;135;6;665;172;53;FRA;Bretagne;Finistère;Tous;48.2628706879, -4.05692098846;;;;3;2;0;3
29;2023-01-25;74;7;3775;467;53;FRA;Bretagne;Finistère;Homme;48.2628706879, -4.05692098846;42.0;23.0;2.0;;;;
22;2023-01-26;26;0;2856;252;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;24.0;1.0;1.0;;;;
35;2023-01-26;68;11;5301;765;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;45.0;12.0;0.0;;;;
35;2022-11-27;100;12;4800;703;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;72.0;16.0;0.0;;;;
22;2022-11-28;95;1;4746;511;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;81.0;12.0;1.0;25;1;1;6
56;2022-11-29;102;5;5930;799;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;75.0;21.0;1.0;2;0;0;1
35;2021-03-05;173;8;1040;243;53;FRA;Bretagne;Ille-et-Vilaine;Femme;48.1584949366, -1.63554809717;;;;;;;
22;2021-03-08;37;3;377;64;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;;;;;;;
56;2022-12-04;41;2;2892;447;53;FRA;Bretagne;Morbihan;Homme;47.8441455862, -2.8088066223;35.0;4.0;0.0;;;;
29;2021-03-09;33;3;370;73;53;FRA;Bretagne;Finistère;Femme;48.2628706879, -4.05692098846;;;;;;;
35;2022-12-05;230;18;9834;1251;53;FRA;Bretagne;Ille-et-Vilaine;Tous;48.1584949366, -1.63554809717;177.0;34.0;1.0;20;4;3;16
22;2021-03-11;71;8;720;151;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;;;;7;1;2;9
35;2021-03-11;156;18;1126;273;53;FRA;Bretagne;Ille-et-Vilaine;Homme;48.1584949366, -1.63554809717;;;;;;;
22;2022-12-06;52;0;2553;241;53;FRA;Bretagne;Côtes-d'Armor;Femme;48.4390612443, -2.86206319142;37.0;14.0;1.0;;;;
56;2022-12-08;99;4;6004;803;53;FRA;Bretagne;Morbihan;Tous;47.8441455862, -2.8088066223;73.0;21.0;1.0;3;0;0;0
22;2021-01-20;35;1;605;114;53;FRA;Bretagne;Côtes-d'Armor;Tous;48.4390612443, -2.86206319142;;;;3;0;0;3
22;2021-01-21;19;1;277;64;53;FRA;Bretagne;Côtes-d'Armor;Homme;48.4390612443, -2.86206319142;;;;;;;
